start_time,end_time,o,h,l,c
2022-04-28 17:40:00,2022-04-28 21:40:00,40137.91,40372.63,39734.53,39828.96
2022-04-28 21:40:00,2022-04-29 01:40:00,39828.95,39925.25,39606.92,39897.35
2022-04-29 01:40:00,2022-04-29 05:40:00,39897.36,39900.6,39286.01,39573.83
2022-04-29 05:40:00,2022-04-29 09:40:00,39573.82,39634.12,39070.38,39270.88
2022-04-29 09:40:00,2022-04-29 13:40:00,39270.89,39286.15,38616.46,39125.87
2022-04-29 13:40:00,2022-04-29 17:40:00,39125.87,39406.37,38435.42,38651.62
2022-04-29 17:40:00,2022-04-29 21:40:00,38651.62,38736.13,38175.0,38558.35
2022-04-29 21:40:00,2022-04-30 01:40:00,38558.36,38795.38,38430.03,38695.8
2022-04-30 01:40:00,2022-04-30 05:40:00,38695.81,38772.56,38493.52,38614.1
2022-04-30 05:40:00,2022-04-30 09:40:00,38614.1,38778.79,38536.66,38580.0
2022-04-30 09:40:00,2022-04-30 13:40:00,38580.01,38658.72,38510.0,38560.0
2022-04-30 13:40:00,2022-04-30 17:40:00,38560.01,38638.38,38156.04,38325.0
2022-04-30 17:40:00,2022-04-30 21:40:00,38325.0,38499.0,38201.78,38307.67
2022-04-30 21:40:00,2022-05-01 01:40:00,38307.67,38370.84,37386.38,37644.78
2022-05-01 01:40:00,2022-05-01 05:40:00,37644.77,38165.12,37625.78,38089.99
2022-05-01 05:40:00,2022-05-01 09:40:00,38089.98,38149.92,37866.62,37910.08
2022-05-01 09:40:00,2022-05-01 13:40:00,37910.09,38094.16,37841.9,37982.81
2022-05-01 13:40:00,2022-05-01 17:40:00,37982.82,38675.0,37891.9,38448.73
2022-05-01 17:40:00,2022-05-01 21:40:00,38448.72,38494.19,37686.26,38247.4
2022-05-01 21:40:00,2022-05-02 01:40:00,38247.4,38810.73,38089.84,38561.19
2022-05-02 01:40:00,2022-05-02 05:40:00,38561.2,39122.77,38376.38,39005.52
2022-05-02 09:40:00,2022-05-02 13:40:00,39054.91,39054.91,38242.51,38664.39
2022-05-02 13:40:00,2022-05-02 17:40:00,38664.38,39155.47,38337.63,38367.03
2022-05-02 17:40:00,2022-05-02 21:40:00,38367.02,38770.0,38052.0,38664.47
2022-05-02 21:40:00,2022-05-03 01:40:00,38664.47,38908.56,38358.0,38474.97
2022-05-03 01:40:00,2022-05-03 05:40:00,38474.96,38625.0,38317.06,38525.42
2022-05-11 17:40:00,2022-05-11 21:40:00,29726.44,30380.0,27785.0,28672.96
2022-05-11 21:40:00,2022-05-12 01:40:00,28672.96,30243.0,28465.98,29482.13
2022-05-12 01:40:00,2022-05-12 05:40:00,29482.12,29737.14,26700.0,27373.79
2022-05-12 05:40:00,2022-05-12 09:40:00,27369.55,28643.93,26750.0,28362.26
2022-05-12 09:40:00,2022-05-12 13:40:00,28362.26,29294.0,27750.0,27983.92
2022-05-12 13:40:00,2022-05-12 17:40:00,27983.93,29967.03,27902.95,28969.67
2022-05-12 17:40:00,2022-05-12 21:40:00,28969.66,29191.72,28001.0,28038.28
2022-05-12 21:40:00,2022-05-13 01:40:00,28038.7,29747.7,28036.0,29307.59
2022-05-13 01:40:00,2022-05-13 05:40:00,29307.59,31083.37,29281.51,30752.76
2022-05-13 05:40:00,2022-05-13 09:40:00,30752.76,30981.86,30154.24,30457.19
2022-05-13 09:40:00,2022-05-13 13:40:00,30457.19,30837.0,30180.0,30499.94
2022-05-13 13:40:00,2022-05-13 17:40:00,30501.75,31033.0,29733.0,30052.2
2022-05-13 17:40:00,2022-05-13 21:40:00,30052.2,30250.0,29382.66,29960.0
2022-05-13 21:40:00,2022-05-14 01:40:00,29960.01,30139.16,29200.0,29661.08
2022-05-14 01:40:00,2022-05-14 05:40:00,29661.08,29824.69,29200.0,29426.93
2022-05-22 09:40:00,2022-05-22 13:40:00,29917.55,30311.31,29800.0,30040.8
2022-05-22 13:40:00,2022-05-22 17:40:00,30041.12,30177.93,29668.51,30017.01
2022-05-22 17:40:00,2022-05-22 21:40:00,30017.01,30099.21,29844.95,30008.96
2022-05-22 21:40:00,2022-05-23 01:40:00,30008.95,30487.99,29961.71,30235.23
2022-05-23 01:40:00,2022-05-23 05:40:00,30235.24,30242.22,30048.77,30165.54
2022-05-23 21:40:00,2022-05-24 01:40:00,29419.08,29455.49,28866.35,29182.68
2022-05-24 01:40:00,2022-05-24 05:40:00,29182.67,29439.26,29147.68,29394.27
2022-05-24 13:40:00,2022-05-24 17:40:00,29205.26,29650.0,28669.0,29273.6
2022-05-24 17:40:00,2022-05-24 21:40:00,29273.6,29599.98,29101.0,29504.83
2022-05-24 21:40:00,2022-05-25 01:40:00,29504.83,29845.86,29504.82,29652.28
2022-05-25 01:40:00,2022-05-25 05:40:00,29652.28,30223.74,29641.71,29935.03
2022-05-25 13:40:00,2022-05-25 17:40:00,29768.4,29909.0,29430.54,29734.44
2022-05-25 17:40:00,2022-05-25 21:40:00,29734.44,30034.37,29535.02,29793.67
2022-05-25 21:40:00,2022-05-26 01:40:00,29793.67,29880.0,29503.72,29697.01
2022-05-26 01:40:00,2022-05-26 05:40:00,29697.0,29886.64,29661.28,29684.86
2022-05-26 05:40:00,2022-05-26 09:40:00,29684.85,29757.16,28877.0,29113.53
2022-05-26 09:40:00,2022-05-26 13:40:00,29113.53,29256.68,28019.56,28367.77
2022-05-26 13:40:00,2022-05-26 17:40:00,28367.77,29787.69,28320.0,29590.0
2022-05-26 17:40:00,2022-05-26 21:40:00,29589.99,29682.84,29285.13,29583.77
2022-05-26 21:40:00,2022-05-27 01:40:00,29583.77,29669.63,28909.9,29045.25
2022-05-27 01:40:00,2022-05-27 05:40:00,29045.25,29155.26,28768.44,28780.33
2022-05-27 17:40:00,2022-05-27 21:40:00,28474.44,29056.0,28282.9,28814.7
2022-05-27 21:40:00,2022-05-28 01:40:00,28814.7,28907.13,28504.64,28659.71
2022-05-28 01:40:00,2022-05-28 05:40:00,28659.71,28939.33,28450.0,28909.82
2022-05-28 21:40:00,2022-05-29 01:40:00,29015.44,29154.61,28908.22,28951.72
2022-05-29 01:40:00,2022-05-29 05:40:00,28951.72,29015.07,28839.21,28993.81
2022-05-29 13:40:00,2022-05-29 17:40:00,29383.53,29389.54,29166.51,29314.75
2022-05-29 17:40:00,2022-05-29 21:40:00,29314.74,29318.64,29077.98,29208.84
2022-05-29 21:40:00,2022-05-30 01:40:00,29208.85,29666.0,29172.95,29619.98
2022-05-30 01:40:00,2022-05-30 05:40:00,29619.99,30432.12,29594.56,30375.47
2022-05-30 05:40:00,2022-05-30 09:40:00,30375.46,30928.71,30297.05,30675.0
2022-05-30 09:40:00,2022-05-30 13:40:00,30674.99,30931.0,30269.22,30420.24
2022-05-30 13:40:00,2022-05-30 17:40:00,30420.24,30773.92,30400.27,30710.01
2022-05-30 17:40:00,2022-05-30 21:40:00,30710.0,32222.0,30500.0,31655.02
2022-05-30 21:40:00,2022-05-31 01:40:00,31655.01,31912.79,31400.0,31489.34
2022-05-31 01:40:00,2022-05-31 05:40:00,31489.34,31835.73,31472.17,31656.64
2022-05-31 05:40:00,2022-05-31 09:40:00,31656.64,31726.18,31434.66,31532.91
2022-05-31 09:40:00,2022-05-31 13:40:00,31532.9,31927.58,31496.09,31521.48
2022-06-01 05:40:00,2022-06-01 09:40:00,31452.37,31700.0,31450.0,31688.39
2022-06-01 09:40:00,2022-06-01 13:40:00,31688.39,31901.34,31444.0,31721.3
2022-06-01 13:40:00,2022-06-01 17:40:00,31721.31,31819.02,29901.29,30215.84
2022-06-01 17:40:00,2022-06-01 21:40:00,30215.83,30445.0,29301.0,29674.23
2022-06-01 21:40:00,2022-06-02 01:40:00,29674.23,30074.95,29519.58,29809.99
2022-06-02 01:40:00,2022-06-02 05:40:00,29809.98,29903.74,29650.93,29794.24
2022-06-02 17:40:00,2022-06-02 21:40:00,30279.33,30389.56,29977.45,30335.23
2022-06-02 21:40:00,2022-06-03 01:40:00,30335.23,30689.0,30279.43,30580.06
2022-06-03 01:40:00,2022-06-03 05:40:00,30580.07,30699.0,30413.08,30537.17
2022-06-03 05:40:00,2022-06-03 09:40:00,30537.16,30561.32,30164.94,30203.34
2022-06-03 09:40:00,2022-06-03 13:40:00,30203.34,30288.07,29439.71,29701.88
2022-06-03 13:40:00,2022-06-03 17:40:00,29701.87,29767.62,29282.36,29538.03
2022-06-03 17:40:00,2022-06-03 21:40:00,29538.03,29753.03,29436.3,29740.61
2022-06-03 21:40:00,2022-06-04 01:40:00,29740.61,29887.56,29546.86,29587.33
2022-06-04 01:40:00,2022-06-04 05:40:00,29587.33,29734.49,29500.0,29675.01
2022-06-04 21:40:00,2022-06-05 01:40:00,29778.62,29977.99,29681.85,29725.43
2022-06-05 01:40:00,2022-06-05 05:40:00,29725.44,29819.95,29678.5,29798.69
2022-06-14 17:40:00,2022-06-14 21:40:00,22437.65,22590.72,21452.56,21499.96
2022-06-14 21:40:00,2022-06-15 01:40:00,21499.95,22344.0,21358.0,22051.28
2022-06-15 01:40:00,2022-06-15 05:40:00,22051.28,22297.37,20750.0,21135.34
2022-06-15 05:40:00,2022-06-15 09:40:00,21135.34,21445.71,20111.62,20208.64
2022-06-15 09:40:00,2022-06-15 13:40:00,20208.64,21673.9,20128.57,21365.61
2022-06-15 13:40:00,2022-06-15 17:40:00,21365.61,21798.95,20500.0,20651.71
2022-06-15 17:40:00,2022-06-15 21:40:00,20651.71,22496.52,20250.0,22019.31
2022-06-15 21:40:00,2022-06-16 01:40:00,22018.59,22995.73,22015.71,22560.5
2022-06-16 01:40:00,2022-06-16 05:40:00,22560.5,22580.0,22016.66,22125.82
2022-06-17 09:40:00,2022-06-17 13:40:00,21035.7,21218.0,20569.63,20703.7
2022-06-17 13:40:00,2022-06-17 17:40:00,20703.71,20920.65,20386.93,20552.76
2022-06-17 17:40:00,2022-06-17 21:40:00,20552.77,20723.0,20440.92,20548.45
2022-06-17 21:40:00,2022-06-18 01:40:00,20548.45,20792.06,20368.2,20411.01
2022-06-18 01:40:00,2022-06-18 05:40:00,20411.01,20537.34,20322.08,20429.4
2022-06-18 05:40:00,2022-06-18 09:40:00,20429.4,20446.52,18742.5,19057.79
2022-06-18 09:40:00,2022-06-18 13:40:00,19057.78,19540.0,19035.51,19123.39
2022-06-18 13:40:00,2022-06-18 17:40:00,19123.38,19261.75,18800.0,18831.23
2022-06-18 17:40:00,2022-06-18 21:40:00,18831.24,18850.66,17622.0,18476.84
2022-06-18 21:40:00,2022-06-19 01:40:00,18476.61,19493.23,18425.56,18720.49
2022-06-19 01:40:00,2022-06-19 05:40:00,18720.5,18750.0,17960.41,18018.34
2022-06-19 05:40:00,2022-06-19 09:40:00,18018.34,19208.77,18012.57,19095.57
2022-06-19 09:40:00,2022-06-19 13:40:00,19095.57,20150.0,18898.74,19488.84
2022-06-19 13:40:00,2022-06-19 17:40:00,19488.84,19945.88,19130.84,19487.13
2022-06-19 17:40:00,2022-06-19 21:40:00,19487.14,20716.25,19388.82,20438.7
2022-06-23 09:40:00,2022-06-23 13:40:00,20504.14,20829.21,20488.02,20501.36
2022-06-23 13:40:00,2022-06-23 17:40:00,20501.36,20615.94,20170.0,20291.58
2022-06-23 17:40:00,2022-06-23 21:40:00,20291.58,21123.0,20250.0,20744.04
2022-06-23 21:40:00,2022-06-24 01:40:00,20744.04,21233.0,20672.72,21149.29
2022-06-24 01:40:00,2022-06-24 05:40:00,21149.29,21369.85,20983.01,21124.99
2022-06-24 21:40:00,2022-06-25 01:40:00,21327.45,21558.41,21121.72,21314.89
2022-06-25 01:40:00,2022-06-25 05:40:00,21314.89,21379.65,21151.38,21294.04
2022-06-25 05:40:00,2022-06-25 09:40:00,21294.04,21614.5,21180.4,21476.95
2022-06-25 09:40:00,2022-06-25 13:40:00,21476.96,21500.39,21031.92,21231.76
2022-06-25 13:40:00,2022-06-25 17:40:00,21231.76,21245.77,20906.62,21105.42
2022-06-25 17:40:00,2022-06-25 21:40:00,21105.42,21500.0,21043.75,21470.65
2022-06-25 21:40:00,2022-06-26 01:40:00,21470.66,21588.43,21328.39,21340.23
2022-06-26 01:40:00,2022-06-26 05:40:00,21340.24,21484.98,21282.13,21438.67
2022-06-26 05:40:00,2022-06-26 09:40:00,21438.67,21526.0,21336.96,21438.28
2022-06-26 09:40:00,2022-06-26 13:40:00,21438.28,21888.0,21307.09,21359.6
2022-06-26 13:40:00,2022-06-26 17:40:00,21359.61,21493.67,21128.41,21165.01
2022-06-26 17:40:00,2022-06-26 21:40:00,21165.0,21425.0,21115.3,21387.71
2022-06-26 21:40:00,2022-06-27 01:40:00,21387.71,21416.74,20926.01,21082.16
2022-06-27 01:40:00,2022-06-27 05:40:00,21082.16,21318.66,21046.67,21190.65
2022-06-28 17:40:00,2022-06-28 21:40:00,20617.73,20660.0,20202.01,20337.83
2022-06-28 21:40:00,2022-06-29 01:40:00,20337.82,20463.2,20152.0,20345.14
2022-06-29 01:40:00,2022-06-29 05:40:00,20345.13,20398.0,20192.61,20204.1
2022-06-29 05:40:00,2022-06-29 09:40:00,20204.09,20238.05,19889.0,20124.53
2022-06-29 09:40:00,2022-06-29 13:40:00,20124.54,20189.13,19854.92,20006.66
2022-06-29 13:40:00,2022-06-29 17:40:00,20006.67,20254.2,19892.97,19980.24
2022-06-29 17:40:00,2022-06-29 21:40:00,19980.25,20432.31,19969.28,20323.22
2022-06-29 21:40:00,2022-06-30 01:40:00,20323.23,20342.0,19951.08,20049.48
2022-06-30 01:40:00,2022-06-30 05:40:00,20049.77,20121.74,19964.55,20021.8
2022-07-02 21:40:00,2022-07-03 01:40:00,19310.01,19383.01,19173.46,19212.28
2022-07-03 01:40:00,2022-07-03 05:40:00,19212.28,19400.0,18781.0,19071.62
2022-07-03 13:40:00,2022-07-03 17:40:00,19000.39,19200.0,18964.0,19116.2
2022-07-03 17:40:00,2022-07-03 21:40:00,19116.2,19647.63,19114.35,19300.01
2022-07-03 21:40:00,2022-07-04 01:40:00,19300.0,19379.84,19140.01,19178.75
2022-07-04 01:40:00,2022-07-04 05:40:00,19178.74,19235.14,19055.31,19131.02
2022-07-11 21:40:00,2022-07-12 01:40:00,20354.78,20360.26,19786.46,19930.52
2022-07-12 01:40:00,2022-07-12 05:40:00,19930.52,20056.56,19862.27,20045.05
2022-07-12 05:40:00,2022-07-12 09:40:00,20045.98,20059.42,19620.0,19631.18
2022-07-12 09:40:00,2022-07-12 13:40:00,19631.18,20010.0,19558.12,19959.57
2022-07-12 13:40:00,2022-07-12 17:40:00,19959.57,20007.23,19695.3,19879.3
2022-07-12 17:40:00,2022-07-12 21:40:00,19878.9,19902.45,19278.0,19445.76
2022-07-12 21:40:00,2022-07-13 01:40:00,19445.76,19479.99,19240.0,19412.95
2022-07-13 01:40:00,2022-07-13 05:40:00,19412.06,19582.51,19387.52,19556.04
2022-07-13 05:40:00,2022-07-13 09:40:00,19556.04,19930.0,19469.84,19826.84
2022-07-13 09:40:00,2022-07-13 13:40:00,19828.98,20128.39,18910.94,19256.93
2022-07-13 13:40:00,2022-07-13 17:40:00,19256.93,20046.15,19155.0,19792.76
2022-07-13 17:40:00,2022-07-13 21:40:00,19792.76,19956.99,19584.37,19804.34
2022-07-13 21:40:00,2022-07-14 01:40:00,19802.18,20435.72,19781.87,20262.61
2022-07-14 01:40:00,2022-07-14 05:40:00,20260.64,20376.73,20057.31,20181.07
2022-07-14 05:40:00,2022-07-14 09:40:00,20182.5,20184.65,19678.26,19755.44
2022-07-14 09:40:00,2022-07-14 13:40:00,19753.33,19878.92,19616.07,19664.5
2022-07-14 13:40:00,2022-07-14 17:40:00,19666.87,20660.15,19655.75,20527.67
2022-07-14 17:40:00,2022-07-14 21:40:00,20527.67,20900.0,20501.66,20555.0
2022-07-14 21:40:00,2022-07-15 01:40:00,20556.2,20606.86,20382.29,20455.94
2022-07-15 01:40:00,2022-07-15 05:40:00,20455.94,20833.0,20436.01,20604.8
2022-07-15 05:40:00,2022-07-15 09:40:00,20604.79,21059.32,20562.53,20926.88
2022-07-15 09:40:00,2022-07-15 13:40:00,20926.88,21090.0,20759.39,20882.28
2022-07-15 13:40:00,2022-07-15 17:40:00,20880.0,21003.69,20636.7,20825.0
2022-07-15 17:40:00,2022-07-15 21:40:00,20825.0,21200.0,20760.0,20953.5
2022-07-15 21:40:00,2022-07-16 01:40:00,20954.62,20989.56,20630.0,20729.02
2022-07-16 01:40:00,2022-07-16 05:40:00,20726.9,20769.01,20600.0,20679.01
2022-07-16 05:40:00,2022-07-16 09:40:00,20679.01,20696.8,20478.61,20616.5
2022-07-16 09:40:00,2022-07-16 13:40:00,20613.4,20833.28,20584.0,20794.98
2022-07-16 13:40:00,2022-07-16 17:40:00,20792.49,21588.94,20732.65,21443.5
2022-07-16 17:40:00,2022-07-16 21:40:00,21445.5,21497.1,20911.64,21266.76
2022-07-16 21:40:00,2022-07-17 01:40:00,21264.73,21348.86,21082.8,21128.66
2022-07-17 01:40:00,2022-07-17 05:40:00,21128.66,21475.64,21105.59,21317.49
2022-07-17 13:40:00,2022-07-17 17:40:00,21224.27,21355.0,21002.0,21171.21
2022-07-17 17:40:00,2022-07-17 21:40:00,21168.81,21201.0,20824.0,20997.19
2022-07-17 21:40:00,2022-07-18 01:40:00,20997.19,21080.0,20750.01,20946.78
2022-07-18 01:40:00,2022-07-18 05:40:00,20946.78,21739.0,20945.32,21716.98
2022-08-30 17:40:00,2022-08-30 21:40:00,19625.66,20099.81,19575.24,19980.74
2022-08-30 21:40:00,2022-08-31 01:40:00,19980.14,20178.91,19745.43,20130.36
2022-08-31 01:40:00,2022-08-31 05:40:00,20129.02,20459.32,20127.82,20360.34
2022-08-31 05:40:00,2022-08-31 09:40:00,20360.34,20490.0,20123.09,20198.64
2022-08-31 09:40:00,2022-08-31 13:40:00,20199.46,20422.0,20155.23,20257.56
2022-08-31 13:40:00,2022-08-31 17:40:00,20257.56,20423.38,19870.0,20029.45
2022-08-31 17:40:00,2022-08-31 21:40:00,20028.34,20328.46,19881.22,20212.95
2022-08-31 21:40:00,2022-09-01 01:40:00,20214.46,20299.97,19917.01,20144.39
2022-09-01 01:40:00,2022-09-01 05:40:00,20144.39,20208.37,19931.0,20114.59
2022-09-01 05:40:00,2022-09-01 09:40:00,20114.59,20118.98,19801.38,19917.27
2022-09-01 09:40:00,2022-09-01 13:40:00,19917.27,20126.23,19887.48,19961.44
2022-09-01 13:40:00,2022-09-01 17:40:00,19961.44,20038.27,19565.66,19823.26
2022-09-01 17:40:00,2022-09-01 21:40:00,19822.55,20169.41,19701.22,20051.06
2022-09-01 21:40:00,2022-09-02 01:40:00,20051.06,20180.0,20008.65,20052.21
2022-09-02 01:40:00,2022-09-02 05:40:00,20052.21,20298.0,19957.78,20100.8
2022-09-02 05:40:00,2022-09-02 09:40:00,20100.8,20167.46,20037.14,20125.58
2022-09-02 09:40:00,2022-09-02 13:40:00,20126.8,20402.24,19991.0,20330.1
2022-09-02 13:40:00,2022-09-02 17:40:00,20331.28,20441.26,19830.0,19841.35
2022-09-02 17:40:00,2022-09-02 21:40:00,19842.81,20078.9,19755.29,19966.69
2022-09-02 21:40:00,2022-09-03 01:40:00,19966.69,20055.93,19876.87,19944.76
2022-09-03 01:40:00,2022-09-03 05:40:00,19944.76,19966.87,19866.77,19955.13
2022-09-03 13:40:00,2022-09-03 17:40:00,19840.16,19904.68,19748.88,19798.58
2022-09-03 17:40:00,2022-09-03 21:40:00,19799.16,19829.95,19652.72,19769.1
2022-09-03 21:40:00,2022-09-04 01:40:00,19769.34,19861.94,19744.02,19817.06
2022-09-04 01:40:00,2022-09-04 05:40:00,19816.31,19822.06,19740.07,19778.55
2022-09-04 21:40:00,2022-09-05 01:40:00,19900.97,20057.27,19815.0,19884.93
2022-09-05 01:40:00,2022-09-05 05:40:00,19884.93,19913.09,19681.22,19704.37
2022-09-11 17:40:00,2022-09-11 21:40:00,21821.11,21824.12,21456.67,21646.68
2022-09-11 21:40:00,2022-09-12 01:40:00,21646.68,21995.0,21463.0,21958.35
2022-09-12 01:40:00,2022-09-12 05:40:00,21958.35,22374.0,21538.51,21766.65
2022-09-12 05:40:00,2022-09-12 09:40:00,21766.65,22328.9,21699.2,22210.31
2022-09-12 09:40:00,2022-09-12 13:40:00,22211.5,22472.68,21970.43,22381.89
2022-09-12 13:40:00,2022-09-12 17:40:00,22381.89,22488.0,22000.0,22233.65
2022-09-12 17:40:00,2022-09-12 21:40:00,22233.65,22480.71,22212.46,22323.84
2022-09-12 21:40:00,2022-09-13 01:40:00,22323.84,22445.86,22106.66,22195.52
2022-09-13 01:40:00,2022-09-13 05:40:00,22195.49,22423.08,22054.07,22410.61
2022-09-13 05:40:00,2022-09-13 09:40:00,22411.18,22627.0,22182.09,22408.68
2022-09-13 09:40:00,2022-09-13 13:40:00,22409.31,22799.0,21258.36,21378.89
2022-09-13 13:40:00,2022-09-13 17:40:00,21381.53,21381.53,20678.07,20842.57
2022-09-13 17:40:00,2022-09-13 21:40:00,20842.4,20857.24,20030.0,20091.75
2022-09-13 21:40:00,2022-09-14 01:40:00,20093.43,20312.0,19860.0,20283.91
2022-09-14 13:40:00,2022-09-14 17:40:00,20261.48,20352.69,20104.02,20184.09
2022-09-14 17:40:00,2022-09-14 21:40:00,20184.09,20200.0,19617.62,20043.42
2022-09-14 21:40:00,2022-09-15 01:40:00,20042.97,20393.37,19955.5,20109.22
2022-09-15 01:40:00,2022-09-15 05:40:00,20109.22,20199.0,19920.0,20127.41
2022-10-09 17:40:00,2022-10-09 21:40:00,19494.19,19538.23,19353.0,19455.65
2022-10-09 21:40:00,2022-10-10 01:40:00,19455.65,19521.84,19368.1,19498.06
2022-10-10 01:40:00,2022-10-10 05:40:00,19498.06,19525.0,19384.31,19401.91
2022-10-10 05:40:00,2022-10-10 09:40:00,19401.91,19441.39,19107.0,19262.43
2022-10-10 09:40:00,2022-10-10 13:40:00,19263.27,19441.99,19259.25,19336.28
2022-10-10 13:40:00,2022-10-10 17:40:00,19336.28,19396.54,19098.21,19249.0
2022-10-10 17:40:00,2022-10-10 21:40:00,19247.92,19358.76,19186.92,19226.35
2022-10-10 21:40:00,2022-10-11 01:40:00,19227.01,19250.96,18950.01,19018.11
2022-10-11 01:40:00,2022-10-11 05:40:00,19018.11,19094.74,18956.17,19027.4
2022-10-11 05:40:00,2022-10-11 09:40:00,19027.39,19143.0,19010.0,19070.93
2022-10-11 09:40:00,2022-10-11 13:40:00,19070.95,19268.09,19031.23,19082.06
2022-10-11 13:40:00,2022-10-11 17:40:00,19081.69,19198.87,18860.0,19119.88
2022-10-11 17:40:00,2022-10-11 21:40:00,19119.86,19148.5,18918.01,19045.64
2022-10-11 21:40:00,2022-10-12 01:40:00,19045.64,19132.93,18995.0,19039.73
2022-10-12 01:40:00,2022-10-12 05:40:00,19039.73,19123.38,19030.63,19075.52
2022-10-12 05:40:00,2022-10-12 09:40:00,19075.02,19203.14,19071.9,19184.73
2022-10-12 09:40:00,2022-10-12 13:40:00,19185.82,19201.82,18965.88,19117.7
2022-10-12 13:40:00,2022-10-12 17:40:00,19118.89,19155.4,19061.0,19085.03
2022-10-12 17:40:00,2022-10-12 21:40:00,19085.03,19195.0,19041.74,19188.4
2022-10-12 21:40:00,2022-10-13 01:40:00,19189.09,19238.31,19114.43,19115.52
2022-10-13 01:40:00,2022-10-13 05:40:00,19115.52,19119.68,19017.8,19097.0
2022-10-13 17:40:00,2022-10-13 21:40:00,19172.21,19513.79,19126.24,19364.6
2022-10-13 21:40:00,2022-10-14 01:40:00,19365.25,19690.0,19338.07,19663.92
2022-10-14 01:40:00,2022-10-14 05:40:00,19665.49,19951.87,19662.46,19785.59
2022-10-14 13:40:00,2022-10-14 17:40:00,19744.99,19746.17,19220.73,19363.49
2022-10-14 17:40:00,2022-10-14 21:40:00,19362.67,19375.25,19100.01,19175.62
2022-10-14 21:40:00,2022-10-15 01:40:00,19176.11,19227.68,19070.37,19178.73
2022-10-15 01:40:00,2022-10-15 05:40:00,19179.24,19217.8,19133.24,19166.48
2022-10-15 05:40:00,2022-10-15 09:40:00,19167.57,19187.2,19037.39,19115.06
2022-10-15 09:40:00,2022-10-15 13:40:00,19114.87,19199.0,19086.35,19117.56
2022-10-15 13:40:00,2022-10-15 17:40:00,19117.56,19184.99,19095.84,19107.78
2022-10-15 17:40:00,2022-10-15 21:40:00,19107.78,19139.22,19049.0,19091.9
2022-10-15 21:40:00,2022-10-16 01:40:00,19091.9,19170.82,18975.18,19153.35
2022-10-16 01:40:00,2022-10-16 05:40:00,19153.35,19167.32,19101.82,19146.31
2022-11-07 21:40:00,2022-11-08 01:40:00,20668.28,20698.0,20384.89,20602.44
2022-11-08 01:40:00,2022-11-08 05:40:00,20602.44,20673.38,19344.0,19663.25
2022-11-08 17:40:00,2022-11-08 21:40:00,19875.97,19886.0,17166.83,18410.72
2022-11-08 21:40:00,2022-11-09 01:40:00,18411.63,18730.0,18293.36,18426.31
2022-11-09 01:40:00,2022-11-09 05:40:00,18425.3,18464.14,18000.0,18406.96
2022-11-09 17:40:00,2022-11-09 21:40:00,16933.91,17113.02,15809.0,16048.07
2022-11-09 21:40:00,2022-11-10 01:40:00,16048.07,16445.46,15588.0,16231.05
2022-11-10 01:40:00,2022-11-10 05:40:00,16232.38,16785.0,16044.67,16663.14
2022-11-10 17:40:00,2022-11-10 21:40:00,17251.93,18199.0,17120.94,17911.15
2022-11-10 21:40:00,2022-11-11 01:40:00,17911.15,17939.0,17306.03,17355.5
2022-11-11 01:40:00,2022-11-11 05:40:00,17355.5,17414.75,16888.76,17208.79
2022-11-11 17:40:00,2022-11-11 21:40:00,16779.06,17045.09,16555.77,16803.81
2022-11-11 21:40:00,2022-11-12 01:40:00,16803.81,17148.96,16775.4,16844.83
2022-11-12 01:40:00,2022-11-12 05:40:00,16844.83,17001.98,16654.38,16720.83
2022-11-13 21:40:00,2022-11-14 01:40:00,16517.21,16519.5,16051.0,16097.11
2022-11-14 01:40:00,2022-11-14 05:40:00,16097.49,16223.23,15853.66,15933.09
2022-11-14 17:40:00,2022-11-14 21:40:00,16594.66,16674.97,16181.0,16372.57
2022-11-14 21:40:00,2022-11-15 01:40:00,16372.57,16765.0,16352.0,16663.49
2022-11-15 01:40:00,2022-11-15 05:40:00,16664.57,16894.56,16637.31,16697.21
2022-11-15 05:40:00,2022-11-15 09:40:00,16697.21,16989.0,16638.59,16777.0
2022-11-15 09:40:00,2022-11-15 13:40:00,16777.0,17134.69,16708.31,16994.93
2022-11-15 13:40:00,2022-11-15 17:40:00,16993.12,17088.0,16815.08,17041.45
2022-11-15 17:40:00,2022-11-15 21:40:00,17040.35,17052.82,16614.61,16875.18
2022-11-15 21:40:00,2022-11-16 01:40:00,16874.06,16935.39,16765.64,16833.27
2022-11-16 01:40:00,2022-11-16 05:40:00,16833.27,17015.92,16802.15,16927.55
2022-11-16 09:40:00,2022-11-16 13:40:00,16742.97,16779.0,16511.0,16579.51
2022-11-16 13:40:00,2022-11-16 17:40:00,16580.08,16647.78,16378.61,16552.69
2022-11-16 17:40:00,2022-11-16 21:40:00,16552.69,16643.23,16452.07,16560.0
2022-11-16 21:40:00,2022-11-17 01:40:00,16559.2,16773.09,16499.46,16716.47
2022-11-17 01:40:00,2022-11-17 05:40:00,16716.46,16728.0,16410.74,16566.34
2022-11-20 21:40:00,2022-11-21 01:40:00,16441.56,16463.31,16123.01,16228.56
2022-11-21 01:40:00,2022-11-21 05:40:00,16228.56,16319.0,15897.15,16202.86
2022-11-21 13:40:00,2022-11-21 17:40:00,16190.95,16250.0,15906.52,16054.26
2022-11-21 17:40:00,2022-11-21 21:40:00,16054.99,16063.77,15589.68,15797.4
2022-11-21 21:40:00,2022-11-22 01:40:00,15798.91,15967.76,15476.0,15832.99
